Time(s)	s(a)_(kPa)	s(r)_(kPa)	s'(a)(kPa)	s'(r)(kPa)	Pore_(kPa)	p____(kPa)	q____(kPa)	p'___(kPa)	e(a)_(%)_	e(r)_(%)_	e(v)_(%)_	eLDT1(%)_	eLDT2(%)_	AvLDT(%)_	ClipGauge(%)	(s'a-s'r)/2	Nc	DA	
140.101	302.905125	302.355149	101.513599	100.963624	201.391525	302.538474	0.549976	101.146949	0.566061	1.405628	3.377317	0.001237	-0.002434	-0.000598	0.005881	0.274988	-0.500000	5.130053	
141.102	302.767379	302.340945	101.419114	100.992681	201.348264	302.483090	0.426433	101.134825	0.566368	1.405975	3.378318	0.001798	-0.002621	-0.000411	0.005730	0.213217	-0.500000	5.130053	
142.102	302.677527	302.318851	101.355828	100.997151	201.321699	302.438410	0.358677	101.116710	0.566829	1.405244	3.377316	0.002406	-0.002638	-0.000116	0.005821	0.179338	-0.500000	5.130053	
143.102	302.846670	302.342523	101.510239	101.006092	201.336431	302.510572	0.504147	101.174141	0.566983	1.405868	3.378718	0.001740	-0.002601	-0.000431	0.006094	0.252073	-0.500000	5.130053	
144.102	302.989589	302.359884	101.638032	101.008327	201.351556	302.569785	0.629705	101.218229	0.565139	1.407458	3.380055	0.001214	-0.002477	-0.000632	0.005609	0.314853	-0.500000	5.130053	
145.103	302.829906	302.345680	101.514904	101.030679	201.315001	302.507088	0.484226	101.192087	0.566906	1.406474	3.379855	0.002102	-0.002628	-0.000263	0.005609	0.242113	-0.500000	5.130053	
146.103	302.776188	302.337789	101.502605	101.064206	201.273583	302.483922	0.438399	101.210339	0.566445	1.407105	3.380655	0.002137	-0.002701	-0.000282	0.006245	0.219200	-0.500000	5.130053	
147.103	303.005047	302.369353	101.688724	101.053030	201.316322	302.581251	0.635694	101.264928	0.565753	1.408285	3.382323	0.001413	-0.002533	-0.000560	0.005821	0.317847	-0.500000	5.130053	
148.110	303.045821	302.396182	101.649025	100.999386	201.396796	302.612728	0.649638	101.215933	0.565830	1.407913	3.381656	0.001506	-0.002492	-0.000493	0.004699	0.324819	-0.500000	5.130053	
149.110	302.862543	302.350414	101.565158	101.053030	201.297384	302.521124	0.512128	101.223740	0.567136	1.406926	3.380989	0.002231	-0.002703	-0.000236	0.005154	0.256064	-0.500000	5.130053	
150.111	302.818549	302.366196	101.505383	101.053030	201.313166	302.516981	0.452353	101.203814	0.566906	1.407575	3.382056	0.002196	-0.002652	-0.000228	0.005033	0.226176	-0.500000	5.130053	
151.105	303.050214	302.356727	101.686168	100.992681	201.364046	302.587890	0.693487	101.223843	0.566061	1.408498	3.383057	0.001261	-0.002475	-0.000607	0.005851	0.346744	-0.500000	5.130053	
152.105	302.996728	302.325163	101.693302	101.021738	201.303425	302.549018	0.671564	101.245593	0.566137	1.408326	3.382790	0.001833	-0.002606	-0.000386	0.006124	0.335782	-0.500000	5.130053	
153.106	302.749784	302.309381	101.477786	101.037384	201.271997	302.456182	0.440402	101.184185	0.567059	1.408266	3.383591	0.002196	-0.002725	-0.000265	0.006700	0.220201	-0.500000	5.130053	
154.106	303.020331	302.318851	101.741100	101.039619	201.279231	302.552677	0.701481	101.273446	0.565062	1.410099	3.385259	0.001553	-0.002558	-0.000502	0.006276	0.350740	-0.500000	5.130053	
155.106	303.158437	302.377244	101.782815	101.001622	201.375622	302.637642	0.781194	101.262020	0.565446	1.410040	3.385526	0.001121	-0.002460	-0.000670	0.006094	0.390597	-0.500000	5.130053	
156.107	303.034527	302.333054	101.736622	101.035149	201.297905	302.566879	0.701473	101.268973	0.566214	1.409556	3.385326	0.002114	-0.002625	-0.000256	0.005881	0.350737	-0.500000	5.130053	
157.107	303.046973	302.323585	101.742891	101.019503	201.304082	302.564714	0.723388	101.260632	0.567213	1.409123	3.385459	0.002149	-0.002708	-0.000279	0.006033	0.361694	-0.500000	5.130053	
158.110	303.094320	302.333054	101.794179	101.032914	201.300140	302.586809	0.761265	101.286669	0.567213	1.410057	3.387327	0.001600	-0.002485	-0.000443	0.005245	0.380633	-0.500000	5.130053	
159.110	303.160857	302.375666	101.777873	100.992681	201.382985	302.637396	0.785192	101.254412	0.566061	1.410833	3.387727	0.001354	-0.002480	-0.000563	0.005033	0.392596	-0.500000	5.130053	
160.108	302.998835	302.317272	101.689890	101.008327	201.308945	302.544460	0.681563	101.235515	0.565907	1.410877	3.387661	0.002277	-0.002693	-0.000208	0.005669	0.340781	-0.500000	5.130053	
161.109	303.028901	302.339367	101.693391	101.003857	201.335510	302.569212	0.689534	101.233702	0.566214	1.410857	3.387928	0.001868	-0.002645	-0.000388	0.005366	0.344767	-0.500000	5.130053	
162.109	303.166764	302.383557	101.789299	101.006092	201.377465	302.644626	0.783207	101.267161	0.565830	1.411382	3.388595	0.001296	-0.002502	-0.000603	0.004638	0.391604	-0.500000	5.130053	
163.112	303.171264	302.411964	101.785508	101.026208	201.385756	302.665064	0.759300	101.279308	0.566522	1.411871	3.390263	0.001775	-0.002577	-0.000401	0.004820	0.379650	-0.500000	5.130053	
164.112	303.046686	302.355149	101.711040	101.019503	201.335646	302.585661	0.691537	101.250015	0.567213	1.411592	3.390396	0.002359	-0.002732	-0.000186	0.005336	0.345769	-0.500000	5.130053	
165.112	303.190360	302.377244	101.825914	101.012797	201.364446	302.648283	0.813117	101.283836	0.566829	1.412351	3.391531	0.001880	-0.002553	-0.000336	0.004790	0.406558	-0.500000	5.130053	
166.113	303.395570	302.385135	102.012057	101.001622	201.383513	302.721947	1.010436	101.338434	0.566368	1.413282	3.392932	0.001191	-0.002456	-0.000632	0.004517	0.505218	-0.500000	5.130053	
167.113	303.306624	302.389869	101.963079	101.046325	201.343544	302.695454	0.916754	101.351910	0.566445	1.412643	3.391731	0.001786	-0.002647	-0.000430	0.005578	0.458377	-0.500000	5.130053	
168.113	303.058085	302.372509	101.745311	101.059736	201.312773	302.601034	0.685576	101.288261	0.566983	1.412841	3.392665	0.002301	-0.002744	-0.000222	0.005396	0.342788	-0.500000	5.130053	
169.113	303.334814	302.404073	101.959184	101.028444	201.375630	302.714320	0.930741	101.338691	0.565062	1.414569	3.394200	0.001448	-0.002511	-0.000532	0.005427	0.465370	-0.500000	5.130053	
170.114	303.380235	302.405651	101.998557	101.023973	201.381678	302.730512	0.974584	101.348834	0.565369	1.414382	3.394133	0.001167	-0.002460	-0.000647	0.005336	0.487292	-0.500000	5.130053	
171.114	303.114463	302.355149	101.821285	101.061971	201.293178	302.608254	0.759314	101.315076	0.567597	1.412801	3.393199	0.002207	-0.002664	-0.000228	0.006063	0.379657	-0.500000	5.130053	
172.114	303.134065	302.348836	101.840495	101.055265	201.293571	302.610579	0.785229	101.317008	0.567367	1.413216	3.393799	0.001915	-0.002684	-0.000384	0.006033	0.392615	-0.500000	5.130053	
173.115	304.162466	302.386713	102.801962	101.026208	201.360505	302.978631	1.775753	101.618126	0.566598	1.413767	3.394133	0.001319	-0.002463	-0.000572	0.005669	0.887877	-0.500000	5.130053	
174.115	302.769042	302.380400	101.417085	101.028444	201.351957	302.509947	0.388642	101.157991	0.565676	1.414929	3.395534	0.001529	-0.002528	-0.000499	0.006033	0.194321	-0.500000	5.130053	
175.115	302.548471	302.355149	101.264234	101.070912	201.284237	302.419590	0.193322	101.135352	0.566137	1.414398	3.394934	0.002125	-0.002717	-0.000296	0.006245	0.096661	-0.500000	5.130053	
176.116	302.703852	302.363040	101.387137	101.046325	201.316715	302.476644	0.340812	101.159929	0.565600	1.415334	3.396268	0.001728	-0.002560	-0.000416	0.006488	0.170406	-0.500000	5.130053	
177.116	302.885821	302.421433	101.477185	101.012797	201.408636	302.576229	0.464388	101.167593	0.565292	1.416089	3.397470	0.001249	-0.002473	-0.000612	0.005881	0.232194	-0.500000	5.130053	
178.116	302.791379	302.378822	101.503585	101.091028	201.287794	302.516341	0.412557	101.228547	0.566983	1.414810	3.396602	0.002020	-0.002652	-0.000316	0.004305	0.206279	-0.500000	5.130053	
179.116	302.624211	302.355149	101.326562	101.057501	201.297648	302.444836	0.269062	101.147188	0.566214	1.415294	3.396802	0.002196	-0.002696	-0.000250	0.005427	0.134531	-0.500000	5.130053	
180.116	302.861070	302.386713	101.502800	101.028444	201.358269	302.544832	0.474357	101.186562	0.565139	1.416432	3.398003	0.001366	-0.002533	-0.000584	0.005942	0.237178	-0.500000	5.130053	
181.101	302.887653	302.399338	101.523464	101.035149	201.364189	302.562110	0.488315	101.197921	0.565062	1.417071	3.399205	0.001179	-0.002504	-0.000663	0.005821	0.244157	-0.500000	5.130053	
182.101	302.752024	302.369353	101.417821	101.035149	201.334204	302.496910	0.382672	101.162706	0.566906	1.416083	3.399071	0.002090	-0.002688	-0.000299	0.005851	0.191336	-0.500000	5.130053	
183.101	302.767384	302.348836	101.462638	101.044090	201.304747	302.488352	0.418548	101.183606	0.566906	1.416183	3.399271	0.002090	-0.002667	-0.000288	0.006033	0.209274	-0.500000	5.130053	
184.102	302.950019	302.381978	101.569662	101.001622	201.380357	302.571325	0.568041	101.190969	0.566368	1.417186	3.400739	0.001389	-0.002485	-0.000548	0.005730	0.284020	-0.500000	5.130053	
185.102	302.896544	302.388291	101.527756	101.019503	201.368788	302.557709	0.508253	101.188921	0.565984	1.417812	3.401607	0.001529	-0.002526	-0.000498	0.006427	0.254127	-0.500000	5.130053	
186.102	302.769139	302.372509	101.454131	101.057501	201.315009	302.504719	0.396630	101.189711	0.566906	1.416950	3.400806	0.002172	-0.002727	-0.000277	0.006609	0.198315	-0.500000	5.130053	
187.103	302.896949	302.348836	101.560910	101.012797	201.336039	302.531540	0.548113	101.195502	0.566445	1.417481	3.401407	0.001775	-0.002582	-0.000403	0.005942	0.274056	-0.500000	5.130053	
188.110	303.037224	302.353571	101.674099	100.990446	201.363125	302.581455	0.683653	101.218330	0.566522	1.418010	3.402541	0.001097	-0.002480	-0.000691	0.005396	0.341827	-0.500000	5.130053	
189.108	302.902935	302.348836	101.569132	101.015033	201.333804	302.533536	0.554099	101.199732	0.566061	1.418107	3.402274	0.002044	-0.002659	-0.000308	0.006033	0.277050	-0.500000	5.130053	
190.104	302.757184	302.334632	101.504638	101.082087	201.252545	302.475483	0.422551	101.222938	0.566752	1.418195	3.403142	0.002336	-0.002671	-0.000168	0.006488	0.211276	-0.500000	5.130053	
191.105	303.034343	302.402495	101.684878	101.053030	201.349465	302.613111	0.631848	101.263646	0.565830	1.419323	3.404476	0.001459	-0.002431	-0.000486	0.005912	0.315924	-0.500000	5.130053	
192.105	303.009334	302.391447	101.644095	101.026208	201.365239	302.597410	0.617886	101.232171	0.567136	1.418603	3.404343	0.001202	-0.002448	-0.000623	0.006185	0.308943	-0.500000	5.130053	
193.111	302.853873	302.391447	101.560159	101.097733	201.293714	302.545589	0.462425	101.251875	0.566829	1.419358	3.405544	0.002242	-0.002684	-0.000221	0.006791	0.231213	-0.500000	5.130053	
194.111	302.924207	302.374087	101.627737	101.077617	201.296470	302.557461	0.550120	101.260990	0.566675	1.418734	3.404143	0.001763	-0.002654	-0.000446	0.004972	0.275060	-0.500000	5.130053	
195.112	303.157691	302.426168	101.771143	101.039619	201.386548	302.670009	0.731524	101.283461	0.565062	1.420375	3.405811	0.001237	-0.002436	-0.000599	0.004699	0.365762	-0.500000	5.130053	
196.108	303.108527	302.400917	101.729348	101.021738	201.379179	302.636787	0.707610	101.257608	0.564831	1.420757	3.406345	0.001518	-0.002516	-0.000499	0.005851	0.353805	-0.500000	5.130053	
197.108	303.004455	302.402495	101.679577	101.077617	201.324878	302.603148	0.601960	101.278270	0.567059	1.420177	3.407413	0.002336	-0.002708	-0.000186	0.006609	0.300980	-0.500000	5.130053	
198.111	303.041164	302.361462	101.712616	101.032914	201.328548	302.588029	0.679702	101.259481	0.565753	1.420563	3.406879	0.001646	-0.002647	-0.000500	0.006094	0.339851	-0.500000	5.130053	
199.113	303.218919	302.405651	101.846181	101.032914	201.372737	302.676740	0.813268	101.304003	0.564678	1.421635	3.407947	0.001016	-0.002395	-0.000690	0.004457	0.406634	-0.500000	5.130053	
200.114	303.052804	302.393026	101.706103	101.046325	201.346701	302.612952	0.659778	101.266251	0.565676	1.421269	3.408214	0.002125	-0.002538	-0.000206	0.005033	0.329889	-0.500000	5.130053	
201.114	303.010685	302.378822	101.689363	101.057501	201.321321	302.589443	0.631863	101.268122	0.566983	1.420515	3.408013	0.002067	-0.002667	-0.000300	0.005215	0.315931	-0.500000	5.130053	
202.114	303.025151	302.369353	101.702123	101.046325	201.323028	302.587952	0.655798	101.264924	0.565446	1.421751	3.408948	0.001494	-0.002514	-0.000510	0.004790	0.327899	-0.500000	5.130053	
203.114	303.195096	302.397760	101.861542	101.064206	201.333554	302.663539	0.797336	101.329985	0.564601	1.422574	3.409749	0.001319	-0.002451	-0.000566	0.004638	0.398668	-0.500000	5.130053	
204.115	303.046822	302.393026	101.724708	101.070912	201.322114	302.610958	0.653796	101.288844	0.567597	1.421109	3.409815	0.002114	-0.002691	-0.000289	0.005275	0.326898	-0.500000	5.130053	
205.115	302.952897	302.378822	101.662868	101.088793	201.290029	302.570180	0.574076	101.280151	0.565600	1.422008	3.409615	0.002102	-0.002618	-0.000258	0.005093	0.287038	-0.500000	5.130053	
206.115	303.243935	302.416699	101.844504	101.017268	201.399431	302.692444	0.827236	101.293013	0.565830	1.422560	3.410950	0.001308	-0.002456	-0.000574	0.004911	0.413618	-0.500000	5.130053	
207.116	303.211715	302.410386	101.852124	101.050795	201.359591	302.677496	0.801329	101.317905	0.565676	1.422970	3.411617	0.001354	-0.002519	-0.000582	0.004942	0.400665	-0.500000	5.130053	
208.116	303.047507	302.367775	101.764055	101.084322	201.283452	302.594352	0.679733	101.310900	0.566291	1.422830	3.411951	0.002429	-0.002662	-0.000116	0.006427	0.339866	-0.500000	5.130053	
209.116	303.078487	302.378822	101.763871	101.064206	201.314616	302.612044	0.699665	101.297428	0.566445	1.422786	3.412018	0.001798	-0.002560	-0.000381	0.005366	0.349833	-0.500000	5.130053	
210.101	303.245371	302.396182	101.913395	101.064206	201.331976	302.679245	0.849189	101.347269	0.565600	1.424110	3.413820	0.001237	-0.002361	-0.000562	0.005427	0.424595	-0.500000	5.130053	
211.101	303.163964	302.402495	101.796618	101.035149	201.367346	302.656318	0.761469	101.288972	0.566522	1.423449	3.413419	0.001775	-0.002613	-0.000419	0.005336	0.380735	-0.500000	5.130053	
212.101	303.012381	302.372509	101.759957	101.120085	201.252424	302.585800	0.639872	101.333376	0.566445	1.423354	3.413152	0.002289	-0.002664	-0.000188	0.005366	0.319936	-0.500000	5.130053	
213.102	303.202517	302.415120	101.882895	101.095498	201.319622	302.677586	0.787396	101.357964	0.566368	1.424293	3.414954	0.001635	-0.002507	-0.000436	0.005002	0.393698	-0.500000	5.130053	
214.102	303.252855	302.405651	101.913645	101.066441	201.339210	302.688053	0.847204	101.348842	0.565907	1.424590	3.415088	0.001249	-0.002405	-0.000578	0.005184	0.423602	-0.500000	5.130053	
215.102	303.132830	302.407229	101.830040	101.104439	201.302791	302.649096	0.725601	101.346306	0.567059	1.424281	3.415622	0.001775	-0.002686	-0.000456	0.005669	0.362800	-0.500000	5.130053	
216.103	303.043702	302.351993	101.800618	101.108909	201.243083	302.582562	0.691709	101.339479	0.566983	1.424019	3.415021	0.002254	-0.002650	-0.000198	0.005669	0.345855	-0.500000	5.130053	
217.103	303.249138	302.419855	101.868903	101.039619	201.380236	302.696283	0.829283	101.316047	0.565139	1.425809	3.416756	0.001331	-0.002480	-0.000575	0.005548	0.414642	-0.500000	5.130053	
218.109	303.245894	302.424590	101.894451	101.073147	201.351443	302.698358	0.821305	101.346915	0.566061	1.425515	3.417090	0.001413	-0.002468	-0.000528	0.004669	0.410652	-0.500000	5.130053	
219.110	303.088571	302.408808	101.770791	101.091028	201.317780	302.635395	0.679763	101.317616	0.566137	1.425076	3.416289	0.002020	-0.002650	-0.000315	0.005245	0.339882	-0.500000	5.130053	
220.105	303.134840	302.407229	101.814168	101.086558	201.320672	302.649766	0.727610	101.329094	0.566522	1.425384	3.417290	0.001892	-0.002630	-0.000369	0.006215	0.363805	-0.500000	5.130053	
221.105	303.332548	302.413542	101.992152	101.073147	201.340396	302.719877	0.919005	101.379482	0.565523	1.426685	3.418892	0.000910	-0.002434	-0.000762	0.005942	0.459503	-0.500000	5.130053	
222.106	303.166329	302.408808	101.839609	101.082087	201.326720	302.661315	0.757522	101.334595	0.566291	1.426033	3.418358	0.002055	-0.002570	-0.000257	0.006033	0.378761	-0.500000	5.130053	
223.110	303.051703	302.389869	101.799800	101.137966	201.251903	302.610481	0.661834	101.358578	0.565907	1.425959	3.417824	0.002289	-0.002698	-0.000205	0.006639	0.330917	-0.500000	5.130053	
224.111	303.339690	302.416699	101.996138	101.073147	201.343552	302.724362	0.922991	101.380810	0.566522	1.426619	3.419760	0.001261	-0.002553	-0.000646	0.004305	0.461496	-0.500000	5.130053	
225.111	303.405412	302.462466	102.018328	101.075382	201.387084	302.776782	0.942946	101.389697	0.565139	1.427678	3.420494	0.001191	-0.002460	-0.000635	0.004305	0.471473	-0.500000	5.130053	
226.107	303.078052	302.388291	101.774084	101.084322	201.303969	302.618212	0.689761	101.314243	0.565369	1.427329	3.420027	0.002032	-0.002642	-0.000305	0.005942	0.344881	-0.500000	5.130053	
227.108	303.112436	302.378822	101.824642	101.091028	201.287794	302.623360	0.733614	101.335566	0.566368	1.426996	3.420360	0.002032	-0.002628	-0.000298	0.005851	0.366807	-0.500000	5.130053	
228.111	303.343780	302.408808	101.983532	101.048560	201.360248	302.720465	0.934972	101.360217	0.566675	1.427677	3.422029	0.001296	-0.002419	-0.000562	0.005093	0.467486	-0.500000	5.130053	
229.111	303.373517	302.424590	101.970665	101.021738	201.402852	302.740899	0.948927	101.338047	0.566061	1.427684	3.421428	0.001354	-0.002502	-0.000574	0.004638	0.474463	-0.500000	5.130053	
230.112	303.202062	302.424590	101.881911	101.104439	201.320151	302.683747	0.777472	101.363596	0.567520	1.427054	3.421629	0.002125	-0.002681	-0.000278	0.005245	0.388736	-0.500000	5.130053	
231.112	303.205139	302.435637	101.887352	101.117850	201.317787	302.692138	0.769502	101.374351	0.567290	1.427303	3.421895	0.001962	-0.002589	-0.000314	0.005093	0.384751	-0.500000	5.130053	
232.112	303.379685	302.446684	102.024029	101.091028	201.355656	302.757685	0.933001	101.402028	0.565830	1.428867	3.423564	0.001272	-0.002395	-0.000561	0.004790	0.466500	-0.500000	5.130053	
233.113	303.358679	302.473514	101.951606	101.066441	201.407072	302.768569	0.885165	101.361496	0.565753	1.429473	3.424699	0.001448	-0.002613	-0.000583	0.004699	0.442583	-0.500000	5.130053	
234.113	302.473598	302.427746	101.172643	101.126790	201.300955	302.443030	0.045852	101.142075	0.566445	1.428460	3.423364	0.002418	-0.002713	-0.000147	0.004760	0.022926	-0.500000	5.130053	
235.113	302.549605	302.441950	101.212094	101.104439	201.337511	302.477835	0.107655	101.140324	0.565523	1.429555	3.424632	0.001658	-0.002516	-0.000429	0.004699	0.053828	-0.500000	5.130053	
236.114	302.338442	302.464044	100.994483	101.120085	201.343959	302.422177	-0.125602	101.078218	0.562987	1.431323	3.425633	0.001494	-0.002456	-0.000481	0.004790	-0.062801	-0.500000	5.130053	
237.114	302.334128	302.457732	101.012127	101.135731	201.322001	302.416530	-0.123604	101.094530	0.565753	1.429406	3.424565	0.002055	-0.002608	-0.000277	0.004911	-0.061802	-0.500000	5.130053	
